iter	Accuracy	MultiClass
4685	0.8702607414	0.3524790243
4686	0.8702870524	0.3524467161
4687	0.870247586	0.3524226655
4688	0.870247586	0.3523671529
4689	0.8703002079	0.3523516063
4690	0.8703002079	0.352322742
4691	0.8703133633	0.3523020729
4692	0.8703002079	0.3522752521
4693	0.8703002079	0.3522246863
4694	0.8703265188	0.3522093919
4695	0.8703265188	0.3521876581
4696	0.8703528297	0.3521627824
4697	0.8703659852	0.3521533621
4698	0.8703791407	0.352120782
4699	0.8703659852	0.3520988982
4700	0.8703265188	0.3520725083
4701	0.8703791407	0.3520370781
4702	0.8703528297	0.3520087395
4703	0.8704054516	0.3519945276
4704	0.8705106954	0.3519581265
4705	0.8704975399	0.3519372184
4706	0.8705633173	0.3518930051
4707	0.8705238509	0.3518591677
4708	0.8705633173	0.3518482236
4709	0.8705764728	0.3518094981
4710	0.8705896282	0.3517783044
4711	0.8705764728	0.3517528189
4712	0.8706027837	0.351731944
4713	0.8705501618	0.3517062993
4714	0.8705501618	0.3516671267
4715	0.8706027837	0.3516378414
4716	0.8706159392	0.3515983165
4717	0.8706554056	0.3515851805
4718	0.8707211829	0.3515601363
4719	0.8707080275	0.3515147669
4720	0.8707869603	0.3514873542
4721	0.8708001158	0.351454961
4722	0.8707474939	0.3514257899
4723	0.8707474939	0.3514102765
4724	0.870694872	0.3513789216
4725	0.8707343384	0.3513523029
4726	0.870694872	0.3513362015
4727	0.8708264267	0.351296948
4728	0.8708132712	0.3512838299
4729	0.8708264267	0.3512541956
4730	0.8708395822	0.3512424106
4731	0.8708395822	0.3512051417
4732	0.8708395822	0.3511807756
4733	0.8708264267	0.3511679232
4734	0.8708922041	0.3511374478
4735	0.8708922041	0.3511132529
4736	0.8708264267	0.3510924312
4737	0.8708790486	0.351078167
4738	0.8708658931	0.3510356502
4739	0.8709579814	0.3509990468
4740	0.8709842924	0.3509804359
4741	0.8709974478	0.3509674129
4742	0.8710500697	0.3509213247
4743	0.8710369143	0.3509104709
4744	0.8710763807	0.3508799227
4745	0.8710632252	0.3508496917
4746	0.8710763807	0.3508074565
4747	0.8711553135	0.3507859224
4748	0.8711553135	0.3507417216
4749	0.8711290026	0.3507071596
4750	0.871168469	0.3506829206
4751	0.8711553135	0.3506649762
4752	0.871168469	0.3506508679
4753	0.871168469	0.3506331863
4754	0.8711553135	0.3506189441
4755	0.8711553135	0.3505976693
4756	0.8711290026	0.3505801181
4757	0.871168469	0.3505595216
4758	0.8711947799	0.3505233041
4759	0.8712474018	0.3504860882
4760	0.8712605573	0.3504794618
4761	0.8713000237	0.3504546835
4762	0.8712737127	0.3504254207
4763	0.8712737127	0.3503912618
4764	0.871392112	0.3503450788
4765	0.8714184229	0.3503176938
4766	0.8714842003	0.3502983157
4767	0.8714578893	0.3502828531
4768	0.8714052675	0.3502634896
4769	0.8714052675	0.3502416353
4770	0.8714710448	0.3502076818
4771	0.8714710448	0.350202098
4772	0.8714447339	0.3501641176
4773	0.8714710448	0.3501361637
4774	0.8714973558	0.3500859562
4775	0.8714842003	0.3500619199
4776	0.8715499776	0.3500282999
4777	0.8715631331	0.3500043363
4778	0.8716420659	0.3499862421
4779	0.871615755	0.3499638486
4780	0.8716420659	0.3498639937
4781	0.8716552214	0.3498272134
4782	0.8717473097	0.3498111555
4783	0.8717209988	0.3497910574
4784	0.8716815323	0.3497590691
4785	0.8717341542	0.3497426393
4786	0.8716552214	0.3497192002
4787	0.8716289105	0.3496953837
4788	0.8716420659	0.3496521931
4789	0.8716420659	0.3496005356
4790	0.8717209988	0.3495747858
4791	0.8717341542	0.3495607553
4792	0.8718130871	0.3495395736
4793	0.8718262425	0.3494976331
4794	0.8718657089	0.349472797
4795	0.8718130871	0.3494454012
4796	0.8718130871	0.3494105559
4797	0.8719183308	0.3493681263
4798	0.8719446418	0.3493482974
4799	0.8719314863	0.3493215967
4800	0.8719183308	0.3492944715
4801	0.8719841082	0.3492577732
4802	0.8719841082	0.3492434532
4803	0.8719841082	0.3492101516
4804	0.8720235746	0.3491778787
4805	0.8721288184	0.3491295561
4806	0.8722077512	0.3491019027
4807	0.8721682848	0.3490790536
4808	0.8721945957	0.3490577742
4809	0.8722209067	0.3490262789
4810	0.8722603731	0.3489987176
4811	0.8723393059	0.3489472782
4812	0.8722998395	0.3489263357
4813	0.8723524614	0.348893604
4814	0.8723787723	0.3488667653
4815	0.8723787723	0.3488405254
4816	0.872286684	0.3487994102
4817	0.8723261504	0.3487847652
4818	0.8724050833	0.3487680442
4819	0.8723656169	0.3487199438
4820	0.8722603731	0.3486981581
4821	0.8722603731	0.3486706821
4822	0.8721551293	0.3486321445
4823	0.8721551293	0.3486092996
4824	0.8721814403	0.3485938768
4825	0.8721945957	0.3485772124
4826	0.8722077512	0.3485605835
4827	0.8722472176	0.3485444738
4828	0.8722472176	0.3485240457
4829	0.8722472176	0.3485061442
4830	0.8722472176	0.3484843995
4831	0.8722340621	0.3484590789
4832	0.8722735286	0.3484411987
4833	0.8723261504	0.3484201456
4834	0.8724050833	0.3483866783
4835	0.8724313942	0.3483426534
4836	0.8724182387	0.3483211869
4837	0.8724050833	0.3482917351
4838	0.8724445497	0.3482733322
4839	0.8724708606	0.3482554963
4840	0.8724445497	0.3482322894
4841	0.8724313942	0.3482203747
4842	0.8724708606	0.3482040089
4843	0.8724182387	0.3481677485
4844	0.8724577052	0.3481419191
4845	0.8724182387	0.348108037
4846	0.8724313942	0.3480942597
4847	0.8724445497	0.3480675519
4848	0.8724445497	0.3480395688
4849	0.8724708606	0.3480249284
4850	0.872510327	0.3479965396
4851	0.872536638	0.3479723503
4852	0.8725629489	0.3479402727
4853	0.8726287263	0.347904549
4854	0.8726418818	0.3478757296
4855	0.8726155708	0.3478595188
4856	0.8726155708	0.3478083432
4857	0.8726418818	0.3477934016
4858	0.8726550372	0.3477823601
4859	0.8726813482	0.347757062
4860	0.8727471255	0.3477286838
4861	0.8727471255	0.3476955771
4862	0.8727865919	0.34767676
4863	0.8727734365	0.3476493398
4864	0.8727734365	0.3476345709
4865	0.8728523693	0.3476068814
4866	0.8728655248	0.3475821305
4867	0.8728129029	0.3475549855
4868	0.8727997474	0.3475329966
4869	0.8728260584	0.3475181404
4870	0.8728260584	0.3474984243
4871	0.8728392138	0.347485664
4872	0.8729444576	0.3474480253
4873	0.8729576131	0.3474156857
4874	0.8729970795	0.3473903841
4875	0.872983924	0.3473596914
4876	0.872983924	0.3473348996
4877	0.8730233904	0.3473168184
4878	0.8730365459	0.3472992864
4879	0.8730628568	0.3472706727
4880	0.8730760123	0.3472447289
4881	0.8730891678	0.3472043308
4882	0.8731023233	0.347174167
4883	0.8730891678	0.3471622631
4884	0.8730497014	0.3471358255
4885	0.8730891678	0.3471163237
4886	0.8730891678	0.3470929925
4887	0.8731681006	0.3470466028
4888	0.8731023233	0.347004635
4889	0.8731417897	0.3469874236
4890	0.8731681006	0.3469487562
4891	0.8731944116	0.3469309818
4892	0.873233878	0.3469223265
4893	0.873207567	0.3468945748
4894	0.873207567	0.3468738003
4895	0.8731944116	0.3468161374
4896	0.8732601889	0.3467609905
4897	0.8732207225	0.3467421122
4898	0.8732996553	0.3467088251
4899	0.8733391217	0.3466877913
4900	0.8735364538	0.3466538752
4901	0.8735759202	0.346644431
4902	0.8735627648	0.3466252912
4903	0.8736153866	0.3465946239
4904	0.8735627648	0.3465634372
4905	0.8735890757	0.3465500654
4906	0.8735627648	0.3465255347
4907	0.8736022312	0.3464966481
4908	0.8736153866	0.3464605436
4909	0.8736022312	0.3464224736
4910	0.8735101429	0.3464015033
4911	0.8735364538	0.3463727276
4912	0.8735364538	0.3463235487
4913	0.8735496093	0.3462823969
4914	0.8735364538	0.3462505593
4915	0.8735627648	0.3462292117
4916	0.8736285421	0.346195523
4917	0.873681164	0.3461686718
4918	0.8736943195	0.3461405774
4919	0.8736680085	0.3461198836
4920	0.8736022312	0.346093218
4921	0.8736022312	0.3460793656
4922	0.8736680085	0.346063918
4923	0.8736680085	0.3460483287
4924	0.8736548531	0.3460260143
4925	0.8736416976	0.3460000712
4926	0.8736548531	0.3459775228
4927	0.8736548531	0.3459518789
4928	0.8736548531	0.3459352612
4929	0.8737206304	0.3458962694
4930	0.8737469414	0.3458635397
4931	0.8737469414	0.3458386849
4932	0.8737732523	0.345816681
4933	0.8737732523	0.3457945346
4934	0.8738127187	0.3457588266
4935	0.8738521851	0.3457244613
4936	0.8738521851	0.3457049877
4937	0.8738916515	0.3456772191
4938	0.8738390297	0.3456561981
4939	0.8738916515	0.345631957
4940	0.8738784961	0.3456150733
4941	0.8738784961	0.3455794148
4942	0.8738784961	0.345551934
4943	0.8739574289	0.3455293626
4944	0.8739179625	0.3455064555
4945	0.8738916515	0.3454815035
4946	0.8739179625	0.3454651473
4947	0.8739574289	0.3454371479
4948	0.8739705844	0.3454148246
4949	0.8739968953	0.3454014912
4950	0.8739179625	0.3453676681
4951	0.8740232063	0.3453313875
4952	0.8740100508	0.3453117087
4953	0.8740100508	0.3452968968
4954	0.8740232063	0.3452686796
4955	0.8740100508	0.3452508819
4956	0.8739837398	0.3452349107
4957	0.8740232063	0.3452068661
4958	0.8740626727	0.3451804739
4959	0.8740232063	0.34516098
4960	0.8740495172	0.3451406232
4961	0.8740495172	0.3451164528
4962	0.8741152946	0.3450897901
4963	0.8741679164	0.3450628347
4964	0.8741942274	0.3450140927
4965	0.87412845	0.3449742999
4966	0.8741679164	0.3449365694
4967	0.8741810719	0.3449153045
4968	0.8742073829	0.344889128
4969	0.8742073829	0.3448651932
4970	0.8742600047	0.3448432025
4971	0.8742863157	0.3448143585
4972	0.8744047149	0.344785126
4973	0.8744047149	0.3447655133
4974	0.8744310259	0.3447468373
4975	0.8744441813	0.3447212528
4976	0.8744573368	0.3446993944
4977	0.8745362696	0.3446524977
4978	0.8745362696	0.344628016
4979	0.8745362696	0.3446126306
4980	0.8745625806	0.3445742155
4981	0.8745625806	0.3445556709
4982	0.8745494251	0.3445301214
4983	0.8745494251	0.3444978119
4984	0.8745494251	0.3444741548
4985	0.8745362696	0.3444549542
4986	0.8746678243	0.3444151031
4987	0.8746941353	0.3444022167
4988	0.874602047	0.3443815728
4989	0.8746546689	0.3443708297
4990	0.8746415134	0.3443601601
4991	0.8746415134	0.3443412359
4992	0.8746809798	0.3443277503
4993	0.8745362696	0.3442977852
4994	0.8746283579	0.344274541
4995	0.8746678243	0.3442537718
4996	0.8746809798	0.3442310164
4997	0.8747467572	0.3442021364
4998	0.8747467572	0.3441830316
4999	0.8747072908	0.3441706971
5000	0.8746809798	0.3441523018
5001	0.8746809798	0.3441299042
5002	0.8746152025	0.3441087914
5003	0.8746809798	0.3440797361
5004	0.8746678243	0.3440568899
5005	0.8747730681	0.3439978248
5006	0.8747862236	0.3439926559
5007	0.8747730681	0.3439798909
5008	0.8747467572	0.3439327572
5009	0.8748125345	0.3438852321
5010	0.8748520009	0.3438555127
5011	0.8748651564	0.3438351659
5012	0.8748388455	0.3438078335
5013	0.8748388455	0.3437870143
5014	0.8748388455	0.3437661334
5015	0.8748651564	0.3437387473
5016	0.8748651564	0.3437224185
5017	0.8748125345	0.3437053272
5018	0.8748914674	0.343675931
5019	0.8749177783	0.3436400539
5020	0.8749440892	0.3436237145
5021	0.8749309338	0.3436036493
5022	0.8749572447	0.3435637918
5023	0.8749704002	0.343537294
5024	0.8750098666	0.3435185402
5025	0.8749967111	0.3434903292
5026	0.8749967111	0.343457568
5027	0.8749309338	0.3434275448
5028	0.8748914674	0.343403006
5029	0.8749704002	0.343382552
5030	0.8749572447	0.3433586126
5031	0.8749835557	0.3433365229
5032	0.8750230221	0.3433052533
5033	0.8750624885	0.3432847054
5034	0.875075644	0.3432678439
5035	0.8751019549	0.3432423476
5036	0.8751151104	0.3432305959
5037	0.8750887994	0.3432067466
5038	0.8751282658	0.3431948564
5039	0.8751545768	0.3431536577
5040	0.8751808877	0.3431301281
5041	0.8751282658	0.3430958894
5042	0.8751545768	0.3430759799
5043	0.8751808877	0.3430641485
5044	0.8751940432	0.3430427311
5045	0.8752861315	0.3430095093
5046	0.8753519089	0.3429759477
5047	0.8753255979	0.3429533158
5048	0.8753387534	0.3429250689
5049	0.8753782198	0.3429127061
5050	0.8754176862	0.3428883119
5051	0.8754045307	0.3428702122
5052	0.8753255979	0.3428419656
5053	0.8753255979	0.3428196002
5054	0.8753519089	0.3428006573
5055	0.8754308417	0.3427721881
5056	0.8754571526	0.3427326034
5057	0.8754834636	0.3427048836
5058	0.8755360855	0.3426858184
5059	0.8755492409	0.3426562555
5060	0.8755097745	0.3426373424
5061	0.8754834636	0.342608077
5062	0.8755492409	0.3425784398
5063	0.8755360855	0.3425670321
5064	0.875496619	0.3425265759
5065	0.8755492409	0.3424989637
5066	0.8756018628	0.342469248
5067	0.8756413292	0.3424601759
5068	0.8756281738	0.34243035
5069	0.8755887073	0.3424090486
5070	0.8757597285	0.3423775412
5071	0.8757202621	0.342356309
5072	0.8757334175	0.3423291376
5073	0.8757728839	0.3423097354
5074	0.8757597285	0.3422983846
5075	0.8757728839	0.3422732787
5076	0.875746573	0.3422422097
5077	0.8758123504	0.3422285136
5078	0.8759044387	0.3422016613
5079	0.8759175941	0.3421848348
5080	0.8759307496	0.3421420931
5081	0.8758912832	0.3421307919
5082	0.8759307496	0.3421160153
5083	0.8759833715	0.3420881583
5084	0.8760096824	0.3420716891
5085	0.8760096824	0.3420375953
5086	0.8759833715	0.3420071909
5087	0.8759439051	0.3419842531
5088	0.8759833715	0.3419426297
5089	0.875970216	0.3419107708
5090	0.8759570605	0.3418706681
5091	0.8759175941	0.3418461941
5092	0.8759439051	0.341827876
5093	0.8760096824	0.3418026258
5094	0.875970216	0.3417619512
5095	0.8759833715	0.3417312377
5096	0.8760623043	0.3417007849
5097	0.8761017707	0.3416880368
5098	0.8760886153	0.3416675315
5099	0.8761017707	0.3416538753
5100	0.876193859	0.3416284124
5101	0.8761017707	0.3416015113
5102	0.8761017707	0.3415790706
5103	0.8761675481	0.341554836
5104	0.8761543926	0.341541446
5105	0.8761675481	0.3415227834
5106	0.8761807036	0.3415123989
5107	0.8762859473	0.3414639443
5108	0.8762859473	0.3414082518
5109	0.8762596364	0.3413950416
5110	0.8763385692	0.3413633143
5111	0.8763648802	0.3413378948
5112	0.8763122583	0.3413086904
5113	0.8763780356	0.3412965201
5114	0.8764701239	0.3412715908
5115	0.8765227458	0.3412186752
5116	0.876443813	0.3411903791
5117	0.8764569685	0.3411781671
5118	0.8764306575	0.3411409469
5119	0.8764964349	0.3411170676
5120	0.8764306575	0.3410965234
5121	0.876443813	0.3410761458
5122	0.8764832794	0.3410514174
5123	0.8764306575	0.3410235798
5124	0.8764306575	0.3410097993
5125	0.8764701239	0.3409873061
5126	0.876443813	0.3409487533
5127	0.876443813	0.3409370114
5128	0.8764832794	0.3409211178
5129	0.8764832794	0.3409010274
5130	0.8764306575	0.3408718267
5131	0.8764569685	0.3408598927
5132	0.8764569685	0.3408332293
5133	0.876443813	0.3408183134
5134	0.8763911911	0.3407872534
5135	0.8764306575	0.3407546115
5136	0.8764306575	0.3407377464
5137	0.8764701239	0.3407104665
5138	0.8764832794	0.3406810329
5139	0.8764964349	0.3406573806
5140	0.8764832794	0.3406253339
5141	0.8764964349	0.3406071314
5142	0.8764832794	0.3405890745
5143	0.8765359013	0.3405604377
5144	0.876667456	0.3405276648
5145	0.8765622122	0.3404976821
5146	0.8765490568	0.3404842681
5147	0.8765885232	0.3404558791
5148	0.8765753677	0.340428417
5149	0.876667456	0.3403996102
5150	0.8766543005	0.3403786033
5151	0.8766148341	0.3403637456
5152	0.8766016786	0.3403466152
5153	0.8766411451	0.3403174432
5154	0.8766543005	0.340298426
5155	0.8766411451	0.3402706431
5156	0.8766411451	0.3402556614
5157	0.8766279896	0.3402303673
5158	0.8765885232	0.3402005664
5159	0.876667456	0.3401706144
5160	0.8767069224	0.3401481212
5161	0.8767726998	0.3401345549
5162	0.8768121662	0.3401157855
5163	0.87691741	0.340074006
5164	0.8768779435	0.340044368
5165	0.8768779435	0.3400310187
5166	0.8768516326	0.3399542452
5167	0.8769305654	0.3399369436
5168	0.8769700318	0.3399024686
5169	0.8769700318	0.3398662
5170	0.8769305654	0.3398250929
5171	0.8769437209	0.3398011976
5172	0.8769437209	0.3397755741
5173	0.8769305654	0.3397576221
5174	0.8769700318	0.339729938
5175	0.8769305654	0.3397040021
5176	0.8769963428	0.3396689351
5177	0.8770226537	0.3396513084
5178	0.8769700318	0.3396350698
5179	0.8769700318	0.3396295694
5180	0.8769831873	0.3396157462
5181	0.8769963428	0.3395821714
5182	0.8771015865	0.339496909
5183	0.8771542084	0.3394727222
5184	0.8771278975	0.3394512599
5185	0.8771542084	0.3394101284
5186	0.8771805194	0.3393832424
5187	0.8772199858	0.3393631192
5188	0.8771936748	0.3393404213
5189	0.8772989186	0.3393169918
5190	0.8772462967	0.3392933431
5191	0.8773252296	0.3392731797
5192	0.8772857631	0.3392591015
5193	0.8772989186	0.339250164
5194	0.8772199858	0.3392107655
5195	0.8772331413	0.3391923392
5196	0.8772462967	0.3391616672
5197	0.8772726077	0.3391516833
5198	0.8772068303	0.3391172753
5199	0.8772989186	0.3390890488
5200	0.8772726077	0.3390640915
5201	0.8772726077	0.3390330586
5202	0.8772594522	0.339013556
5203	0.8772989186	0.3390021255
5204	0.8773778514	0.3389876714
5205	0.8774436288	0.3389552877
5206	0.8774173179	0.3389261419
5207	0.8774173179	0.3389006256
5208	0.8773515405	0.3388735118
5209	0.8773252296	0.3388501325
5210	0.8773252296	0.3388045087
5211	0.8773252296	0.338790598
5212	0.8773120741	0.33876631
5213	0.8773910069	0.3387334235
5214	0.877364696	0.3386833464
5215	0.877364696	0.3386589843
5216	0.8774041624	0.3386257402
5217	0.8774173179	0.3386017595
5218	0.8774041624	0.33858585
5219	0.8773910069	0.3385620312
5220	0.8774304733	0.3385558416
5221	0.8775225616	0.3385323788
5222	0.8775488726	0.3384938884
5223	0.877588339	0.3384739307
5224	0.8776146499	0.3384336634
5225	0.8776672718	0.3384043407
5226	0.8777198937	0.3383863915
5227	0.8776935828	0.3383687674
5228	0.8776935828	0.3383224012
5229	0.8776935828	0.3383067948
5230	0.8776935828	0.3382896675
5231	0.8776935828	0.3382660976
5232	0.8776935828	0.3382443292
5233	0.8777330492	0.3382316515
5234	0.877811982	0.3381899955
5235	0.877811982	0.3381778035
5236	0.8778382929	0.3381631028
5237	0.8778777594	0.3381565407
5238	0.8779435367	0.3381218401
5239	0.8779566922	0.3380904642
5240	0.8779303812	0.3380682348
5241	0.8779830031	0.3380447916
5242	0.8779566922	0.3380290569
5243	0.8779961586	0.33800485
5244	0.8779830031	0.3379808847
5245	0.8779830031	0.3379551938
5246	0.8780224695	0.3379371384
5247	0.8781014024	0.3379147423
5248	0.8781277133	0.3378987254
5249	0.8781540243	0.337879227
5250	0.8781540243	0.3378436443
5251	0.878259268	0.3377989359
5252	0.8782987344	0.337744103
5253	0.8783250454	0.3376141475
5254	0.8783118899	0.3375928574
5255	0.8783250454	0.3375655228
5256	0.8783513563	0.3375496028
5257	0.878285579	0.3375055843
5258	0.8783776673	0.3374855387
5259	0.8784302892	0.3374610993
5260	0.8784302892	0.3374298904
5261	0.8784566001	0.3374072653
5262	0.8785355329	0.337362388
5263	0.8784697556	0.3373158111
5264	0.8784566001	0.3372756705
5265	0.8785486884	0.3372479668
5266	0.8785223775	0.3372162815
5267	0.8784960665	0.3371935803
5268	0.878482911	0.3371783463
5269	0.8784039782	0.3371658936
5270	0.8784434446	0.3371371058
5271	0.8784302892	0.3371251687
5272	0.8784302892	0.3370788047
5273	0.8784566001	0.3370528627
5274	0.8783908227	0.3370379202
5275	0.8783908227	0.3370261087
5276	0.8784171337	0.3370114331
5277	0.8783645118	0.3369942482
5278	0.8784434446	0.3369669649
5279	0.8784171337	0.336926563
5280	0.8784302892	0.3368974118
5281	0.878509222	0.3368726221
5282	0.8785355329	0.3368530644
5283	0.8785486884	0.3368274415
5284	0.8785749993	0.3368077089
5285	0.8785355329	0.3367845407
5286	0.8785355329	0.3367527321
5287	0.8785486884	0.3367367688
5288	0.8785355329	0.3367142582
5289	0.8785881548	0.3366838866
5290	0.8785486884	0.3366635442
5291	0.8785881548	0.3366413772
5292	0.8785881548	0.33662852
5293	0.8785881548	0.3366125346
5294	0.8786407767	0.3365893348
5295	0.8786407767	0.3365761227
5296	0.8785749993	0.3365335087
5297	0.8786407767	0.3365168118
5298	0.8786933986	0.336488993
5299	0.8786802431	0.3364649365
5300	0.8786933986	0.336392347
5301	0.8786802431	0.3363717839
5302	0.8786802431	0.3363561715
5303	0.8786407767	0.3363255608
5304	0.8786539322	0.3363149643
5305	0.8786407767	0.3363019927
5306	0.8787065541	0.3362564027
5307	0.8787197095	0.3362296992
5308	0.8788117978	0.3362008583
5309	0.8788907307	0.3361778216
5310	0.8788907307	0.3361611944
5311	0.8788775752	0.33612649
5312	0.8789038861	0.3360926984
5313	0.8788644197	0.3360666232
5314	0.8789170416	0.3360360537
